"GEO_ID","NAME","B28003_001E","B28003_001EA","B28003_001M","B28003_001MA","B28003_002E","B28003_002EA","B28003_002M","B28003_002MA","B28003_003E","B28003_003EA","B28003_003M","B28003_003MA","B28003_004E","B28003_004EA","B28003_004M","B28003_004MA","B28003_005E","B28003_005EA","B28003_005M","B28003_005MA","B28003_006E","B28003_006EA","B28003_006M","B28003_006MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!Has a computer:","Annotation of Estimate!!Total:!!Has a computer:","Margin of Error!!Total:!!Has a computer:","Annotation of Margin of Error!!Total:!!Has a computer:","Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Estimate!!Total:!!No computer","Annotation of Estimate!!Total:!!No computer","Margin of Error!!Total:!!No computer","Annotation of Margin of Error!!Total:!!No computer",
"0500000US15005","Kalawao County, Hawaii","39","null","7","null","31","null","7","null","0","null","11","null","26","null","7","null","5","null","4","null","8","null","5","null",
"0500000US15007","Kauai County, Hawaii","22658","null","493","null","20431","null","508","null","178","null","97","null","19064","null","537","null","1189","null","187","null","2227","null","260","null",
"0500000US15009","Maui County, Hawaii","54479","null","673","null","49785","null","742","null","148","null","63","null","45500","null","837","null","4137","null","430","null","4694","null","479","null",
"0500000US16001","Ada County, Idaho","173353","null","1097","null","161518","null","1468","null","644","null","214","null","145877","null","1788","null","14997","null","1242","null","11835","null","1113","null",
"0500000US16003","Adams County, Idaho","1757","null","98","null","1534","null","100","null","16","null","12","null","1284","null","103","null","234","null","64","null","223","null","61","null",
"0500000US16005","Bannock County, Idaho","31155","null","472","null","28779","null","528","null","130","null","59","null","26399","null","504","null","2250","null","244","null","2376","null","271","null",
"0500000US16007","Bear Lake County, Idaho","2424","null","121","null","2159","null","122","null","9","null","9","null","2057","null","121","null","93","null","41","null","265","null","64","null",
"0500000US16009","Benewah County, Idaho","3418","null","210","null","2905","null","179","null","7","null","7","null","2433","null","168","null","465","null","100","null","513","null","111","null",
"0500000US16011","Bingham County, Idaho","14989","null","326","null","13929","null","406","null","142","null","65","null","12754","null","466","null","1033","null","217","null","1060","null","204","null",
"0500000US16013","Blaine County, Idaho","7995","null","396","null","7504","null","371","null","11","null","14","null","6898","null","403","null","595","null","208","null","491","null","172","null",
"0500000US16015","Boise County, Idaho","3205","null","187","null","2910","null","203","null","37","null","34","null","2527","null","194","null","346","null","92","null","295","null","81","null",
"0500000US16017","Bonner County, Idaho","17537","null","455","null","15407","null","457","null","122","null","79","null","13089","null","482","null","2196","null","301","null","2130","null","331","null",
"0500000US16019","Bonneville County, Idaho","39768","null","463","null","37526","null","509","null","188","null","83","null","34927","null","570","null","2411","null","294","null","2242","null","285","null",
"0500000US16021","Boundary County, Idaho","4653","null","200","null","4015","null","222","null","80","null","67","null","3430","null","252","null","505","null","161","null","638","null","150","null",
"0500000US16023","Butte County, Idaho","967","null","102","null","885","null","100","null","18","null","12","null","781","null","95","null","86","null","33","null","82","null","40","null",
"0500000US16025","Camas County, Idaho","394","null","55","null","368","null","49","null","0","null","12","null","277","null","50","null","91","null","35","null","26","null","20","null",
"0500000US16027","Canyon County, Idaho","72807","null","512","null","66690","null","844","null","422","null","150","null","59410","null","898","null","6858","null","743","null","6117","null","580","null",
"0500000US16029","Caribou County, Idaho","2538","null","154","null","2354","null","159","null","23","null","27","null","2202","null","149","null","129","null","51","null","184","null","61","null",
"0500000US16031","Cassia County, Idaho","7711","null","248","null","7194","null","276","null","9","null","10","null","6575","null","285","null","610","null","139","null","517","null","128","null",
"0500000US16033","Clark County, Idaho","290","null","59","null","229","null","57","null","3","null","4","null","189","null","51","null","37","null","26","null","61","null","31","null",
"0500000US16035","Clearwater County, Idaho","3555","null","152","null","3002","null","158","null","64","null","36","null","2570","null","141","null","368","null","73","null","553","null","83","null",
"0500000US16037","Custer County, Idaho","1774","null","144","null","1524","null","163","null","33","null","34","null","1340","null","159","null","151","null","73","null","250","null","93","null",
"0500000US16039","Elmore County, Idaho","10606","null","304","null","9673","null","282","null","51","null","30","null","8740","null","357","null","882","null","217","null","933","null","220","null",
"0500000US16041","Franklin County, Idaho","4397","null","124","null","4119","null","166","null","81","null","78","null","3802","null","198","null","236","null","84","null","278","null","127","null",
"0500000US16043","Fremont County, Idaho","4347","null","176","null","3859","null","175","null","90","null","58","null","3486","null","195","null","283","null","88","null","488","null","100","null",
"0500000US16045","Gem County, Idaho","6683","null","195","null","5973","null","201","null","133","null","60","null","5201","null","240","null","639","null","182","null","710","null","177","null",
"0500000US16047","Gooding County, Idaho","5469","null","210","null","4786","null","215","null","35","null","34","null","4014","null","258","null","737","null","202","null","683","null","159","null",
"0500000US16049","Idaho County, Idaho","6407","null","249","null","5271","null","233","null","78","null","55","null","4417","null","215","null","776","null","152","null","1136","null","180","null",
"0500000US16051","Jefferson County, Idaho","8791","null","242","null","8318","null","256","null","68","null","38","null","7584","null","285","null","666","null","144","null","473","null","126","null",
"0500000US16053","Jerome County, Idaho","8022","null","159","null","7050","null","255","null","92","null","71","null","6033","null","298","null","925","null","160","null","972","null","197","null",
"0500000US16055","Kootenai County, Idaho","62304","null","582","null","57373","null","752","null","243","null","93","null","52180","null","823","null","4950","null","540","null","4931","null","587","null",
"0500000US16057","Latah County, Idaho","15422","null","341","null","14577","null","355","null","62","null","39","null","13100","null","413","null","1415","null","228","null","845","null","137","null",
"0500000US16059","Lemhi County, Idaho","3582","null","172","null","3049","null","216","null","46","null","36","null","2710","null","193","null","293","null","113","null","533","null","119","null",
"0500000US16061","Lewis County, Idaho","1646","null","48","null","1311","null","59","null","13","null","9","null","1072","null","60","null","226","null","33","null","335","null","49","null",
"0500000US16063","Lincoln County, Idaho","1724","null","82","null","1450","null","99","null","24","null","21","null","1210","null","87","null","216","null","68","null","274","null","78","null",
"0500000US16065","Madison County, Idaho","11016","null","408","null","10683","null","419","null","33","null","25","null","8360","null","449","null","2290","null","338","null","333","null","99","null",
"0500000US16067","Minidoka County, Idaho","7250","null","262","null","6566","null","290","null","57","null","39","null","5846","null","320","null","663","null","162","null","684","null","155","null",
"0500000US16069","Nez Perce County, Idaho","16384","null","243","null","14631","null","361","null","206","null","92","null","12833","null","462","null","1592","null","255","null","1753","null","257","null",
"0500000US16071","Oneida County, Idaho","1615","null","107","null","1527","null","110","null","19","null","23","null","1417","null","120","null","91","null","39","null","88","null","43","null",
"0500000US16073","Owyhee County, Idaho","4321","null","155","null","3705","null","159","null","120","null","63","null","3111","null","174","null","474","null","118","null","616","null","117","null",
"0500000US16075","Payette County, Idaho","8876","null","178","null","7914","null","240","null","78","null","47","null","7065","null","317","null","771","null","198","null","962","null","185","null",
