"GEO_ID","NAME","B28003_001E","B28003_001EA","B28003_001M","B28003_001MA","B28003_002E","B28003_002EA","B28003_002M","B28003_002MA","B28003_003E","B28003_003EA","B28003_003M","B28003_003MA","B28003_004E","B28003_004EA","B28003_004M","B28003_004MA","B28003_005E","B28003_005EA","B28003_005M","B28003_005MA","B28003_006E","B28003_006M","B28003_006MA","B28003_006EA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!Has a computer:","Annotation of Estimate!!Total:!!Has a computer:","Margin of Error!!Total:!!Has a computer:","Annotation of Margin of Error!!Total:!!Has a computer:","Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Estimate!!Total:!!No computer","Margin of Error!!Total:!!No computer","Annotation of Margin of Error!!Total:!!No computer","Annotation of Estimate!!Total:!!No computer",
"0500000US49051","Wasatch County, Utah","10641","null","365","null","10405","null","366","null","125","null","120","null","9825","null","376","null","455","null","144","null","236","99","null","null",
"0500000US49053","Washington County, Utah","61377","null","1000","null","58261","null","1100","null","151","null","71","null","54311","null","1139","null","3799","null","439","null","3116","532","null","null",
"0500000US49055","Wayne County, Utah","1055","null","99","null","998","null","104","null","0","null","12","null","888","null","105","null","110","null","65","null","57","39","null","null",
"0500000US49057","Weber County, Utah","87802","null","669","null","84390","null","692","null","109","null","66","null","80414","null","831","null","3867","null","494","null","3412","418","null","null",
"0500000US50001","Addison County, Vermont","14468","null","293","null","13544","null","319","null","87","null","23","null","12565","null","346","null","892","null","160","null","924","148","null","null",
"0500000US50003","Bennington County, Vermont","14513","null","356","null","13217","null","342","null","141","null","60","null","11573","null","433","null","1503","null","299","null","1296","206","null","null",
"0500000US50005","Caledonia County, Vermont","12525","null","289","null","11119","null","291","null","90","null","35","null","10062","null","329","null","967","null","201","null","1406","195","null","null",
"0500000US50007","Chittenden County, Vermont","68146","null","579","null","64668","null","842","null","168","null","70","null","59580","null","977","null","4920","null","617","null","3478","571","null","null",
"0500000US50009","Essex County, Vermont","2729","null","103","null","2351","null","103","null","37","null","18","null","2099","null","110","null","215","null","66","null","378","61","null","null",
"0500000US50011","Franklin County, Vermont","19073","null","383","null","17050","null","508","null","78","null","44","null","15955","null","543","null","1017","null","218","null","2023","296","null","null",
"0500000US50013","Grand Isle County, Vermont","2925","null","150","null","2724","null","151","null","11","null","13","null","2566","null","156","null","147","null","46","null","201","72","null","null",
"0500000US50015","Lamoille County, Vermont","10830","null","330","null","10231","null","364","null","47","null","26","null","9282","null","404","null","902","null","210","null","599","142","null","null",
"0500000US50017","Orange County, Vermont","12383","null","221","null","11234","null","241","null","187","null","55","null","10352","null","256","null","695","null","113","null","1149","160","null","null",
"0500000US50019","Orleans County, Vermont","11338","null","272","null","10068","null","317","null","111","null","38","null","9399","null","307","null","558","null","100","null","1270","156","null","null",
"0500000US50021","Rutland County, Vermont","24998","null","428","null","22792","null","439","null","109","null","47","null","20498","null","459","null","2185","null","322","null","2206","298","null","null",
"0500000US50023","Washington County, Vermont","25137","null","389","null","23271","null","435","null","102","null","37","null","21876","null","506","null","1293","null","272","null","1866","268","null","null",
"0500000US50025","Windham County, Vermont","19085","null","389","null","17507","null","435","null","139","null","62","null","13519","null","492","null","3849","null","432","null","1578","242","null","null",
"0500000US50027","Windsor County, Vermont","24364","null","485","null","22578","null","529","null","238","null","180","null","20662","null","529","null","1678","null","273","null","1786","260","null","null",
"0500000US51001","Accomack County, Virginia","14152","null","483","null","11892","null","533","null","62","null","41","null","10744","null","545","null","1086","null","237","null","2260","365","null","null",
"0500000US51003","Albemarle County, Virginia","43066","null","825","null","40968","null","909","null","111","null","62","null","38297","null","980","null","2560","null","367","null","2098","329","null","null",
"0500000US51005","Alleghany County, Virginia","6405","null","206","null","5473","null","260","null","15","null","21","null","4850","null","285","null","608","null","184","null","932","235","null","null",
"0500000US51007","Amelia County, Virginia","5190","null","227","null","4428","null","269","null","10","null","17","null","4006","null","295","null","412","null","141","null","762","183","null","null",
"0500000US51009","Amherst County, Virginia","12538","null","346","null","10949","null","361","null","86","null","45","null","9629","null","410","null","1234","null","228","null","1589","261","null","null",
"0500000US51011","Appomattox County, Virginia","6187","null","243","null","5466","null","254","null","0","null","21","null","4703","null","250","null","763","null","181","null","721","149","null","null",
"0500000US51013","Arlington County, Virginia","109528","null","819","null","105858","null","908","null","149","null","83","null","102014","null","1062","null","3695","null","554","null","3670","488","null","null",
"0500000US51015","Augusta County, Virginia","29880","null","499","null","26833","null","669","null","117","null","67","null","24115","null","762","null","2601","null","422","null","3047","436","null","null",
"0500000US51017","Bath County, Virginia","1823","null","181","null","1521","null","161","null","5","null","10","null","1354","null","143","null","162","null","100","null","302","144","null","null",
"0500000US51019","Bedford County, Virginia","32269","null","464","null","29713","null","498","null","160","null","79","null","26729","null","592","null","2824","null","373","null","2556","360","null","null",
"0500000US51021","Bland County, Virginia","2260","null","212","null","1764","null","186","null","13","null","16","null","1342","null","174","null","409","null","174","null","496","138","null","null",
"0500000US51023","Botetourt County, Virginia","13076","null","280","null","11570","null","424","null","69","null","61","null","10593","null","442","null","908","null","242","null","1506","313","null","null",
"0500000US51025","Brunswick County, Virginia","5905","null","314","null","5008","null","321","null","0","null","21","null","4496","null","329","null","512","null","156","null","897","164","null","null",
"0500000US51027","Buchanan County, Virginia","7440","null","371","null","5933","null","442","null","0","null","25","null","5137","null","443","null","796","null","242","null","1507","260","null","null",
"0500000US51029","Buckingham County, Virginia","5724","null","244","null","4634","null","285","null","51","null","37","null","3689","null","257","null","894","null","197","null","1090","214","null","null",
"0500000US51031","Campbell County, Virginia","22243","null","388","null","19737","null","457","null","80","null","48","null","17232","null","480","null","2425","null","391","null","2506","328","null","null",
"0500000US51033","Caroline County, Virginia","11000","null","389","null","10273","null","386","null","29","null","23","null","8967","null","468","null","1277","null","260","null","727","170","null","null",
"0500000US51035","Carroll County, Virginia","12127","null","376","null","9924","null","445","null","27","null","28","null","9056","null","467","null","841","null","203","null","2203","316","null","null",
"0500000US51036","Charles City County, Virginia","2932","null","62","null","2428","null","107","null","23","null","13","null","1951","null","116","null","454","null","80","null","504","90","null","null",
"0500000US51037","Charlotte County, Virginia","4606","null","196","null","3576","null","240","null","88","null","80","null","3081","null","254","null","407","null","112","null","1030","214","null","null",
"0500000US51041","Chesterfield County, Virginia","131350","null","664","null","126598","null","855","null","118","null","53","null","120560","null","1040","null","5920","null","719","null","4752","473","null","null",
"0500000US51043","Clarke County, Virginia","5692","null","194","null","5390","null","221","null","18","null","25","null","4763","null","250","null","609","null","166","null","302","127","null","null",
"0500000US51045","Craig County, Virginia","1941","null","186","null","1836","null","188","null","23","null","28","null","1676","null","200","null","137","null","103","null","105","50","null","null",
"0500000US51047","Culpeper County, Virginia","17692","null","396","null","16564","null","480","null","75","null","52","null","15626","null","516","null","863","null","213","null","1128","286","null","null",
"0500000US51049","Cumberland County, Virginia","3990","null","179","null","3452","null","215","null","19","null","28","null","2991","null","242","null","442","null","165","null","538","152","null","null",
"0500000US51051","Dickenson County, Virginia","5573","null","230","null","4539","null","262","null","0","null","21","null","3954","null","295","null","585","null","131","null","1034","161","null","null",
"0500000US51053","Dinwiddie County, Virginia","10268","null","359","null","9201","null","415","null","0","null","25","null","8082","null","455","null","1119","null","284","null","1067","220","null","null",
"0500000US51057","Essex County, Virginia","4299","null","158","null","3628","null","182","null","11","null","13","null","2957","null","222","null","660","null","163","null","671","160","null","null",
"0500000US51059","Fairfax County, Virginia","408673","null","1255","null","399796","null","1432","null","394","null","113","null","387932","null","1583","null","11470","null","952","null","8877","733","null","null",
"0500000US51061","Fauquier County, Virginia","25472","null","432","null","24187","null","492","null","52","null","39","null","22950","null","514","null","1185","null","241","null","1285","239","null","null",
"0500000US51063","Floyd County, Virginia","6695","null","219","null","5576","null","298","null","0","null","21","null","5127","null","323","null","449","null","172","null","1119","299","null","null",
"0500000US51065","Fluvanna County, Virginia","9979","null","258","null","9391","null","283","null","59","null","72","null","8846","null","310","null","486","null","151","null","588","139","null","null",
"0500000US51067","Franklin County, Virginia","22033","null","518","null","19140","null","631","null","125","null","75","null","17174","null","629","null","1841","null","398","null","2893","451","null","null",
"0500000US51069","Frederick County, Virginia","32723","null","431","null","29794","null","574","null","111","null","113","null","27393","null","609","null","2290","null","389","null","2929","443","null","null",
"0500000US51071","Giles County, Virginia","6824","null","307","null","5803","null","318","null","38","null","29","null","5260","null","316","null","505","null","136","null","1021","193","null","null",
"0500000US51073","Gloucester County, Virginia","14882","null","383","null","13657","null","407","null","24","null","35","null","12622","null","422","null","1011","null","238","null","1225","304","null","null",
"0500000US51075","Goochland County, Virginia","9454","null","271","null","8841","null","319","null","11","null","15","null","8316","null","321","null","514","null","156","null","613","181","null","null",
"0500000US51077","Grayson County, Virginia","6112","null","257","null","5143","null","255","null","19","null","19","null","4515","null","258","null","609","null","133","null","969","144","null","null",
"0500000US51079","Greene County, Virginia","7533","null","266","null","7126","null","265","null","35","null","46","null","6495","null","306","null","596","null","196","null","407","169","null","null",
"0500000US51081","Greensville County, Virginia","3183","null","237","null","2763","null","236","null","0","null","21","null","2471","null","235","null","292","null","106","null","420","104","null","null",
"0500000US51083","Halifax County, Virginia","13506","null","400","null","9769","null","541","null","11","null","14","null","8424","null","523","null","1334","null","267","null","3737","431","null","null",
"0500000US51085","Hanover County, Virginia","40310","null","399","null","38212","null","584","null","53","null","32","null","35961","null","678","null","2198","null","410","null","2098","346","null","null",
"0500000US51087","Henrico County, Virginia","132465","null","1011","null","124620","null","1158","null","148","null","99","null","117489","null","1129","null","6983","null","709","null","7845","732","null","null",
"0500000US51089","Henry County, Virginia","20516","null","482","null","16797","null","512","null","65","null","50","null","14540","null","572","null","2192","null","311","null","3719","452","null","null",
"0500000US51091","Highland County, Virginia","987","null","87","null","809","null","87","null","0","null","13","null","733","null","84","null","76","null","45","null","178","85","null","null",
"0500000US51093","Isle of Wight County, Virginia","15063","null","337","null","13623","null","362","null","40","null","33","null","12246","null","373","null","1337","null","269","null","1440","253","null","null",
"0500000US51095","James City County, Virginia","29748","null","479","null","28480","null","537","null","67","null","62","null","26693","null","582","null","1720","null","358","null","1268","224","null","null",
"0500000US51097","King and Queen County, Virginia","2803","null","132","null","2377","null","181","null","0","null","19","null","1839","null","179","null","538","null","176","null","426","144","null","null",
"0500000US51099","King George County, Virginia","9445","null","211","null","9009","null","247","null","15","null","17","null","8449","null","268","null","545","null","196","null","436","157","null","null",
"0500000US51101","King William County, Virginia","6667","null","176","null","6157","null","195","null","31","null","38","null","4956","null","315","null","1170","null","267","null","510","153","null","null",
"0500000US51103","Lancaster County, Virginia","5197","null","284","null","4159","null","324","null","0","null","21","null","3798","null","332","null","361","null","113","null","1038","268","null","null",
"0500000US51105","Lee County, Virginia","8244","null","385","null","6724","null","374","null","1","null","5","null","4573","null","378","null","2150","null","346","null","1520","240","null","null",
"0500000US51107","Loudoun County, Virginia","135690","null","464","null","133297","null","546","null","119","null","74","null","130024","null","644","null","3154","null","444","null","2393","306","null","null",
"0500000US51109","Louisa County, Virginia","14192","null","370","null","13155","null","414","null","49","null","40","null","11644","null","445","null","1462","null","324","null","1037","194","null","null",
"0500000US51111","Lunenburg County, Virginia","4304","null","193","null","2868","null","255","null","54","null","50","null","2489","null","228","null","325","null","100","null","1436","253","null","null",
"0500000US51113","Madison County, Virginia","5175","null","242","null","4747","null","267","null","73","null","70","null","4124","null","257","null","550","null","164","null","428","146","null","null",
"0500000US51115","Mathews County, Virginia","3558","null","300","null","3144","null","307","null","0","null","19","null","2579","null","321","null","565","null","249","null","414","200","null","null",
"0500000US51117","Mecklenburg County, Virginia","12655","null","407","null","9718","null","429","null","59","null","56","null","8576","null","438","null","1083","null","218","null","2937","315","null","null",
"0500000US51119","Middlesex County, Virginia","4579","null","248","null","3928","null","300","null","12","null","15","null","3255","null","255","null","661","null","173","null","651","199","null","null",
"0500000US51121","Montgomery County, Virginia","35533","null","746","null","33693","null","749","null","64","null","55","null","31706","null","791","null","1923","null","390","null","1840","343","null","null",
"0500000US51125","Nelson County, Virginia","6149","null","385","null","5472","null","368","null","26","null","44","null","4491","null","404","null","955","null","245","null","677","161","null","null",
"0500000US51127","New Kent County, Virginia","8306","null","238","null","7799","null","311","null","34","null","45","null","7054","null","357","null","711","null","231","null","507","222","null","null",
"0500000US51131","Northampton County, Virginia","5292","null","235","null","4698","null","287","null","16","null","20","null","4287","null","290","null","395","null","150","null","594","153","null","null",
"0500000US51133","Northumberland County, Virginia","5127","null","356","null","4421","null","359","null","0","null","21","null","4066","null","350","null","355","null","156","null","706","169","null","null",
"0500000US51135","Nottoway County, Virginia","5309","null","287","null","4010","null","313","null","41","null","52","null","3564","null","318","null","405","null","172","null","1299","289","null","null",
"0500000US51137","Orange County, Virginia","13970","null","386","null","12805","null","445","null","35","null","34","null","11803","null","540","null","967","null","279","null","1165","287","null","null",
"0500000US51139","Page County, Virginia","9355","null","291","null","7454","null","375","null","48","null","35","null","6831","null","357","null","575","null","181","null","1901","346","null","null",
"0500000US51141","Patrick County, Virginia","7732","null","360","null","6329","null","359","null","43","null","45","null","5665","null","357","null","621","null","196","null","1403","264","null","null",
"0500000US51143","Pittsylvania County, Virginia","24663","null","418","null","20775","null","549","null","121","null","74","null","17725","null","586","null","2929","null","335","null","3888","428","null","null",
"0500000US51145","Powhatan County, Virginia","10722","null","301","null","10349","null","339","null","71","null","71","null","9688","null","390","null","590","null","208","null","373","196","null","null",
"0500000US51147","Prince Edward County, Virginia","7113","null","410","null","5825","null","440","null","38","null","37","null","5127","null","423","null","660","null","199","null","1288","233","null","null",
"0500000US51149","Prince George County, Virginia","12492","null","403","null","11782","null","420","null","12","null","20","null","10975","null","482","null","795","null","241","null","710","188","null","null",
"0500000US51153","Prince William County, Virginia","150488","null","771","null","147594","null","866","null","117","null","54","null","143612","null","1008","null","3865","null","521","null","2894","361","null","null",
"0500000US51155","Pulaski County, Virginia","14534","null","393","null","12634","null","481","null","60","null","46","null","10781","null","451","null","1793","null","356","null","1900","309","null","null",
"0500000US51157","Rappahannock County, Virginia","2773","null","174","null","2669","null","185","null","11","null","18","null","2360","null","198","null","298","null","137","null","104","59","null","null",
"0500000US51159","Richmond County, Virginia","2811","null","221","null","2271","null","253","null","0","null","19","null","2072","null","251","null","199","null","107","null","540","131","null","null",
"0500000US51161","Roanoke County, Virginia","39087","null","419","null","35908","null","530","null","60","null","41","null","33661","null","647","null","2187","null","407","null","3179","396","null","null",
"0500000US51163","Rockbridge County, Virginia","9045","null","369","null","7987","null","370","null","134","null","114","null","7223","null","371","null","630","null","239","null","1058","240","null","null",
"0500000US51165","Rockingham County, Virginia","31189","null","414","null","27641","null","536","null","56","null","39","null","25147","null","637","null","2438","null","378","null","3548","402","null","null",
"0500000US51167","Russell County, Virginia","10355","null","311","null","8105","null","455","null","83","null","67","null","6478","null","415","null","1544","null","343","null","2250","353","null","null",
"0500000US51169","Scott County, Virginia","8612","null","284","null","6798","null","307","null","59","null","40","null","5765","null","302","null","974","null","205","null","1814","225","null","null",
"0500000US51171","Shenandoah County, Virginia","17487","null","324","null","15315","null","421","null","154","null","64","null","13894","null","467","null","1267","null","204","null","2172","285","null","null",
"0500000US51173","Smyth County, Virginia","12607","null","318","null","10604","null","379","null","44","null","33","null","9486","null","415","null","1074","null","234","null","2003","223","null","null",
"0500000US51175","Southampton County, Virginia","6661","null","270","null","5875","null","319","null","0","null","21","null","5436","null","304","null","439","null","107","null","786","177","null","null",
"0500000US51177","Spotsylvania County, Virginia","47944","null","489","null","46207","null","502","null","125","null","111","null","44486","null","628","null","1596","null","292","null","1737","280","null","null",
"0500000US51179","Stafford County, Virginia","49469","null","507","null","48554","null","539","null","44","null","30","null","47268","null","594","null","1242","null","309","null","915","180","null","null",
"0500000US51181","Surry County, Virginia","2720","null","131","null","2285","null","177","null","0","null","19","null","1962","null","164","null","323","null","86","null","435","128","null","null",
"0500000US51183","Sussex County, Virginia","3656","null","182","null","3068","null","210","null","0","null","21","null","2677","null","203","null","391","null","113","null","588","108","null","null",
"0500000US51185","Tazewell County, Virginia","15759","null","489","null","13635","null","471","null","10","null","15","null","12461","null","488","null","1164","null","234","null","2124","305","null","null",
"0500000US51187","Warren County, Virginia","15082","null","319","null","13963","null","354","null","39","null","36","null","13158","null","394","null","766","null","215","null","1119","230","null","null",
"0500000US51191","Washington County, Virginia","21845","null","388","null","19105","null","515","null","142","null","82","null","17096","null","592","null","1867","null","313","null","2740","393","null","null",
"0500000US51193","Westmoreland County, Virginia","7873","null","371","null","6794","null","377","null","24","null","32","null","5937","null","393","null","833","null","205","null","1079","260","null","null",
"0500000US51195","Wise County, Virginia","14025","null","397","null","12087","null","441","null","79","null","57","null","9412","null","553","null","2596","null","395","null","1938","333","null","null",
"0500000US51197","Wythe County, Virginia","12125","null","356","null","10451","null","399","null","43","null","40","null","9286","null","412","null","1122","null","255","null","1674","263","null","null",
"0500000US51199","York County, Virginia","25389","null","376","null","24234","null","424","null","22","null","28","null","22939","null","465","null","1273","null","282","null","1155","302","null","null",
"0500000US51510","Alexandria city, Virginia","74224","null","679","null","71748","null","717","null","54","null","52","null","68772","null","852","null","2922","null","401","null","2476","452","null","null",
"0500000US51520","Bristol city, Virginia","7347","null","271","null","6268","null","341","null","16","null","22","null","5377","null","365","null","875","null","258","null","1079","247","null","null",
"0500000US51530","Buena Vista city, Virginia","2581","null","194","null","2164","null","228","null","0","null","19","null","2077","null","224","null","87","null","73","null","417","171","null","null",
"0500000US51540","Charlottesville city, Virginia","19312","null","332","null","18356","null","390","null","8","null","12","null","16768","null","459","null","1580","null","275","null","956","202","null","null",
"0500000US51550","Chesapeake city, Virginia","89413","null","621","null","86390","null","634","null","109","null","67","null","82705","null","748","null","3576","null","553","null","3023","411","null","null",
"0500000US51570","Colonial Heights city, Virginia","7465","null","198","null","6908","null","241","null","20","null","29","null","6307","null","256","null","581","null","176","null","557","184","null","null",
"0500000US51580","Covington city, Virginia","2547","null","149","null","2250","null","172","null","6","null","11","null","2079","null","198","null","165","null","95","null","297","94","null","null",
"0500000US51590","Danville city, Virginia","18590","null","385","null","15770","null","453","null","86","null","58","null","13168","null","486","null","2516","null","369","null","2820","363","null","null",
"0500000US51595","Emporia city, Virginia","2240","null","217","null","1947","null","202","null","4","null","6","null","1732","null","204","null","211","null","99","null","293","118","null","null",
"0500000US51600","Fairfax city, Virginia","9090","null","145","null","8957","null","145","null","16","null","18","null","8682","null","221","null","259","null","152","null","133","67","null","null",
"0500000US51610","Falls Church city, Virginia","5630","null","159","null","5583","null","172","null","8","null","14","null","5418","null","192","null","157","null","90","null","47","52","null","null",
"0500000US51620","Franklin city, Virginia","3474","null","190","null","3049","null","220","null","0","null","19","null","2692","null","265","null","357","null","169","null","425","114","null","null",
"0500000US51630","Fredericksburg city, Virginia","11198","null","356","null","10594","null","420","null","4","null","7","null","9802","null","427","null","788","null","177","null","604","203","null","null",
"0500000US51640","Galax city, Virginia","2780","null","211","null","2454","null","210","null","0","null","19","null","2261","null","211","null","193","null","97","null","326","104","null","null",
"0500000US51650","Hampton city, Virginia","57116","null","664","null","53538","null","815","null","170","null","92","null","48796","null","862","null","4572","null","534","null","3578","466","null","null",
"0500000US51660","Harrisonburg city, Virginia","17102","null","450","null","15926","null","488","null","0","null","31","null","13704","null","490","null","2222","null","350","null","1176","226","null","null",
"0500000US51670","Hopewell city, Virginia","9269","null","303","null","8353","null","335","null","9","null","16","null","7724","null","406","null","620","null","201","null","916","211","null","null",
"0500000US51678","Lexington city, Virginia","2005","null","275","null","1882","null","271","null","0","null","19","null","1686","null","252","null","196","null","107","null","123","71","null","null",
"0500000US51680","Lynchburg city, Virginia","28939","null","643","null","26984","null","680","null","50","null","41","null","25425","null","670","null","1509","null","305","null","1955","234","null","null",
"0500000US51683","Manassas city, Virginia","13562","null","258","null","13024","null","312","null","18","null","28","null","12749","null","323","null","257","null","112","null","538","164","null","null",
"0500000US51685","Manassas Park city, Virginia","5155","null","182","null","5016","null","183","null","0","null","21","null","4877","null","215","null","139","null","101","null","139","78","null","null",
"0500000US51690","Martinsville city, Virginia","5656","null","243","null","4993","null","274","null","0","null","21","null","4478","null","287","null","515","null","175","null","663","179","null","null",
"0500000US51700","Newport News city, Virginia","74922","null","693","null","69801","null","880","null","120","null","64","null","60137","null","1026","null","9544","null","765","null","5121","516","null","null",
"0500000US51710","Norfolk city, Virginia","92877","null","1200","null","86816","null","1253","null","119","null","57","null","79281","null","1357","null","7416","null","739","null","6061","486","null","null",
"0500000US51720","Norton city, Virginia","1540","null","142","null","1370","null","147","null","19","null","25","null","998","null","169","null","353","null","165","null","170","109","null","null",
"0500000US51730","Petersburg city, Virginia","14464","null","343","null","12593","null","423","null","48","null","52","null","11124","null","442","null","1421","null","259","null","1871","309","null","null",
"0500000US51735","Poquoson city, Virginia","4617","null","116","null","4350","null","146","null","0","null","21","null","4202","null","168","null","148","null","79","null","267","100","null","null",
"0500000US51740","Portsmouth city, Virginia","38553","null","527","null","35593","null","627","null","80","null","74","null","32489","null","691","null","3024","null","445","null","2960","351","null","null",
"0500000US51750","Radford city, Virginia","5545","null","262","null","5098","null","288","null","44","null","60","null","4664","null","346","null","390","null","175","null","447","155","null","null",
"0500000US51760","Richmond city, Virginia","98821","null","1000","null","90341","null","1250","null","39","null","32","null","79210","null","1285","null","11092","null","870","null","8480","780","null","null",
"0500000US51770","Roanoke city, Virginia","42766","null","664","null","38004","null","823","null","48","null","34","null","34167","null","902","null","3789","null","481","null","4762","502","null","null",
"0500000US51775","Salem city, Virginia","9971","null","297","null","9131","null","339","null","31","null","26","null","8497","null","365","null","603","null","171","null","840","169","null","null",
"0500000US51790","Staunton city, Virginia","11125","null","283","null","9711","null","322","null","40","null","42","null","8452","null","379","null","1219","null","305","null","1414","235","null","null",
"0500000US51800","Suffolk city, Virginia","35249","null","375","null","32808","null","465","null","40","null","26","null","29933","null","658","null","2835","null","439","null","2441","296","null","null",
"0500000US51810","Virginia Beach city, Virginia","177046","null","963","null","170726","null","1195","null","83","null","46","null","163379","null","1302","null","7264","null","703","null","6320","691","null","null",
"0500000US51820","Waynesboro city, Virginia","9419","null","310","null","8545","null","365","null","26","null","31","null","7846","null","403","null","673","null","203","null","874","204","null","null",
"0500000US51830","Williamsburg city, Virginia","4778","null","308","null","4646","null","299","null","24","null","27","null","4062","null","339","null","560","null","203","null","132","74","null","null",
"0500000US51840","Winchester city, Virginia","11018","null","314","null","9854","null","427","null","10","null","17","null","8899","null","413","null","945","null","287","null","1164","316","null","null",
"0500000US53001","Adams County, Washington","6158","null","123","null","5477","null","217","null","1","null","3","null","5048","null","267","null","428","null","156","null","681","167","null","null",
"0500000US53003","Asotin County, Washington","9287","null","213","null","8779","null","256","null","89","null","84","null","8013","null","286","null","677","null","166","null","508","132","null","null",
"0500000US53005","Benton County, Washington","74290","null","653","null","70783","null","751","null","154","null","94","null","65577","null","941","null","5052","null","648","null","3507","472","null","null",
"0500000US53007","Chelan County, Washington","29474","null","535","null","27500","null","626","null","25","null","27","null","25153","null","737","null","2322","null","463","null","1974","362","null","null",
"0500000US53009","Clallam County, Washington","33636","null","514","null","31268","null","541","null","191","null","78","null","29825","null","576","null","1252","null","236","null","2368","371","null","null",
"0500000US53011","Clark County, Washington","184173","null","736","null","177533","null","872","null","410","null","106","null","169761","null","1060","null","7362","null","608","null","6640","510","null","null",
"0500000US53013","Columbia County, Washington","1849","null","101","null","1738","null","107","null","16","null","25","null","1392","null","136","null","330","null","100","null","111","47","null","null",
"0500000US53015","Cowlitz County, Washington","42776","null","470","null","39657","null","546","null","136","null","74","null","36905","null","624","null","2616","null","309","null","3119","369","null","null",
"0500000US53017","Douglas County, Washington","15278","null","248","null","14114","null","327","null","15","null","21","null","12768","null","330","null","1331","null","261","null","1164","251","null","null",
"0500000US53019","Ferry County, Washington","2934","null","169","null","2525","null","192","null","35","null","26","null","2070","null","197","null","420","null","93","null","409","79","null","null",
"0500000US53021","Franklin County, Washington","27721","null","315","null","26512","null","395","null","6","null","15","null","24966","null","477","null","1540","null","319","null","1209","269","null","null",
"0500000US53023","Garfield County, Washington","1004","null","75","null","898","null","73","null","0","null","13","null","811","null","75","null","87","null","39","null","106","49","null","null",
"0500000US53025","Grant County, Washington","32803","null","521","null","30453","null","654","null","22","null","21","null","28664","null","725","null","1767","null","403","null","2350","399","null","null",
"0500000US53027","Grays Harbor County, Washington","29319","null","649","null","26822","null","749","null","69","null","49","null","25247","null","820","null","1506","null","301","null","2497","362","null","null",
"0500000US53029","Island County, Washington","35102","null","805","null","33743","null","815","null","62","null","45","null","32384","null","881","null","1297","null","236","null","1359","313","null","null",
"0500000US53031","Jefferson County, Washington","15497","null","432","null","14289","null","502","null","68","null","46","null","13510","null","500","null","711","null","204","null","1208","328","null","null",
"0500000US53033","King County, Washington","902308","null","2293","null","874132","null","2733","null","1155","null","260","null","840738","null","3128","null","32239","null","1462","null","28176","1513","null","null",
"0500000US53035","Kitsap County, Washington","104977","null","837","null","101577","null","946","null","186","null","86","null","98130","null","992","null","3261","null","391","null","3400","366","null","null",
"0500000US53037","Kittitas County, Washington","18772","null","489","null","18077","null","563","null","31","null","25","null","16394","null","625","null","1652","null","301","null","695","173","null","null",
"0500000US53039","Klickitat County, Washington","9332","null","234","null","8688","null","287","null","75","null","86","null","7894","null","362","null","719","null","179","null","644","166","null","null",
"0500000US53041","Lewis County, Washington","31223","null","425","null","28805","null","506","null","239","null","118","null","25875","null","483","null","2691","null","335","null","2418","297","null","null",
"0500000US53043","Lincoln County, Washington","4440","null","121","null","4176","null","138","null","29","null","16","null","3680","null","155","null","467","null","114","null","264","61","null","null",
"0500000US53045","Mason County, Washington","25085","null","556","null","23323","null","612","null","76","null","51","null","22256","null","584","null","991","null","284","null","1762","290","null","null",
"0500000US53047","Okanogan County, Washington","16630","null","468","null","15225","null","471","null","28","null","23","null","13840","null","459","null","1357","null","228","null","1405","220","null","null",
"0500000US53049","Pacific County, Washington","9878","null","394","null","9023","null","424","null","69","null","42","null","8532","null","425","null","422","null","108","null","855","187","null","null",
"0500000US53051","Pend Oreille County, Washington","5653","null","271","null","5260","null","280","null","29","null","28","null","4378","null","286","null","853","null","152","null","393","86","null","null",
"0500000US53053","Pierce County, Washington","335969","null","1254","null","322365","null","1729","null","693","null","205","null","306260","null","1778","null","15412","null","965","null","13604","889","null","null",
"0500000US53055","San Juan County, Washington","8378","null","193","null","8070","null","204","null","74","null","26","null","7372","null","213","null","624","null","83","null","308","64","null","null",
"0500000US53057","Skagit County, Washington","50540","null","434","null","47860","null","546","null","120","null","65","null","45726","null","581","null","2014","null","288","null","2680","319","null","null",
"0500000US53059","Skamania County, Washington","4723","null","146","null","4253","null","185","null","23","null","15","null","3824","null","192","null","406","null","126","null","470","129","null","null",
